Nota Fiscal,Detalhes,Data Venda,Quantidade,Custo da Venda,Valor da Venda,Lucro,Local Vendas,Produto,Marca
NT000366,,16/08/2022,1,"3817,851367","5007,967895","1190,116527",E-commerce,Galaxy S20 FE,Samsung
NT000367,,18/06/2022,1,"3020,593616","3569,192409","548,5987931",E-commerce,Galaxy S20 FE,Samsung
NT000368,,05/08/2022,1,"4708,00297","5238,592766","530,5897964",E-commerce,Galaxy S20 FE,Samsung
NT000369,,01/05/2022,1,"5662,498319","7501,699076","1839,200757",E-commerce,Galaxy S20 FE,Samsung
NT000370,,27/03/2022,1,"2745,846941","3248,254246","502,4073051",E-commerce,Galaxy S20 FE,Samsung
NT000371,,24/05/2022,1,"2807,343177","3407,047488","599,7043113",E-commerce,Galaxy S20 FE,Samsung
NT000372,,07/10/2022,1,"4613,284527","6034,434922","1421,150395",E-commerce,Galaxy S20 FE,Samsung
NT000373,,07/03/2022,1,"2770,279869","3451,170245","680,8903756",E-commerce,Galaxy S20 FE,Samsung
NT000374,,07/04/2022,1,"2766,319527","3780,938682","1014,619155",E-commerce,Galaxy S20 FE,Samsung
NT000375,,15/05/2022,1,"2689,047307","3034,755362","345,7080553",E-commerce,Galaxy S20 FE,Samsung
NT000376,,30/08/2022,1,"5023,488682","6169,738613","1146,249931",E-commerce,Galaxy S20 FE,Samsung
NT000377,,23/06/2022,1,"2364,051114","3180,252807","816,2016931",E-commerce,Galaxy S20 FE,Samsung
NT000378,,01/12/2022,1,"2827,642769","3748,408612","920,7658432",E-commerce,Galaxy S20 FE,Samsung
NT000379,,17/10/2022,1,"5701,630519","7195,060551","1493,430032",E-commerce,Galaxy S20 FE,Samsung
NT000380,,04/12/2022,1,"5797,736373","7557,68055","1759,944177",E-commerce,Galaxy S20 FE,Samsung
NT000381,,18/01/2022,1,"3522,081439","3918,69992","396,6184816",E-commerce,Galaxy S20 FE,Samsung
NT000382,,03/10/2022,1,"2936,036608","3825,57836","889,5417513",E-commerce,Galaxy S20 FE,Samsung
NT000383,,18/10/2022,1,"5016,881218","5900,778434","883,8972161",E-commerce,Galaxy S20 FE,Samsung
NT000384,,26/07/2022,1,"4075,455146","5546,554015","1471,098869",E-commerce,Galaxy S20 FE,Samsung
NT000385,,08/09/2022,1,"5526,303247","6970,319177","1444,015931",E-commerce,Galaxy S20 FE,Samsung
NT000386,,30/05/2022,1,"3230,630893","4475,896526","1245,265633",E-commerce,Galaxy S20 FE,Samsung
NT000387,,16/05/2022,1,"6221,173071","8105,82783","1884,654759",E-commerce,Galaxy S20 FE,Samsung
NT000388,,15/02/2022,1,"3478,555316","4597,119046","1118,56373",E-commerce,Galaxy S20 FE,Samsung
NT000389,,06/10/2022,1,"3325,242728","3980,602258","655,3595302",E-commerce,Galaxy S20 FE,Samsung
NT000390,,25/06/2022,1,"5314,665535","7083,333308","1768,667773",E-commerce,Galaxy S20 FE,Samsung
NT000391,,10/03/2022,1,"4413,706722","5929,667474","1515,960752",E-commerce,Galaxy S20 FE,Samsung
NT000392,,04/10/2022,1,"3613,120773","4942,227751","1329,106977",E-commerce,Galaxy S20 FE,Samsung
NT000393,,21/04/2022,1,"4809,297898","6548,493598","1739,1957",E-commerce,Galaxy S20 FE,Samsung
NT000394,,11/04/2022,1,"4839,079179","6497,28715","1658,207972",E-commerce,Galaxy S20 FE,Samsung
NT000395,,06/01/2022,1,"4226,085495","4942,634887","716,5493916",E-commerce,Galaxy S20 FE,Samsung
NT000396,,25/09/2022,1,"5057,787663","6227,540939","1169,753276",E-commerce,Galaxy S20 FE,Samsung
NT000397,,02/04/2022,1,"3292,170364","4127,022083","834,8517193",E-commerce,Galaxy S20 FE,Samsung
NT000398,,19/06/2022,1,"6088,492846","6769,871462","681,3786166",E-commerce,Galaxy S20 FE,Samsung
NT000399,,16/05/2022,1,"3660,365666","4551,389332","891,0236663",E-commerce,Galaxy S20 FE,Samsung
NT000400,,23/05/2022,1,"4300,528327","5170,924936","870,3966087",E-commerce,Galaxy S20 FE,Samsung
NT000401,,13/08/2022,1,"2702,530994","3175,237178","472,7061839",E-commerce,Galaxy S20 FE,Samsung
NT000402,,22/08/2022,1,"5204,396102","5794,919419","590,5233169",E-commerce,Galaxy S20 FE,Samsung
NT000403,,09/01/2022,1,"3597,778452","4332,154092","734,3756395",E-commerce,Galaxy S20 FE,Samsung
NT000404,,02/08/2022,1,"3786,172855","4898,428155","1112,2553",E-commerce,Galaxy S20 FE,Samsung
NT000405,,12/04/2022,1,"3307,823081","3894,859414","587,0363337",E-commerce,Galaxy S20 FE,Samsung
NT000406,,24/06/2022,1,"4197,639872","5448,657946","1251,018074",E-commerce,Galaxy S20 FE,Samsung
NT000407,,03/07/2022,1,"2497,609552","2914,686653","417,0771011",E-commerce,Galaxy S20 FE,Samsung
NT000408,,18/10/2022,1,"4573,902229","5954,67631","1380,774081",E-commerce,Galaxy S20 FE,Samsung
NT000409,,30/06/2022,1,"5182,467729","5855,171729","672,7040005",E-commerce,Galaxy S20 FE,Samsung
NT000410,,01/07/2022,1,"3505,368956","4796,239589","1290,870634",E-commerce,Galaxy S20 FE,Samsung
NT000411,,04/02/2022,1,"2969,410611","3346,63819","377,2275794",E-commerce,Galaxy S20 FE,Samsung
NT000412,,19/07/2022,1,"3254,620218","3570,107869","315,4876508",E-commerce,Galaxy S20 FE,Samsung
NT000413,,06/11/2022,1,"6049,937886","8070,019448","2020,081562",E-commerce,Galaxy S20 FE,Samsung
NT000414,,30/03/2022,1,"5287,339651","6300,392595","1013,052944",E-commerce,Galaxy S20 FE,Samsung
NT000415,,12/07/2022,1,"4260,05281","4887,740362","627,6875522",E-commerce,Galaxy S20 FE,Samsung
NT000416,,22/03/2022,1,"6102,138252","7618,310376","1516,172124",E-commerce,Galaxy S20 FE,Samsung
NT000417,,24/02/2022,1,"3258,827958","4524,395992","1265,568034",E-commerce,Galaxy S20 FE,Samsung
NT000418,,06/06/2022,1,"5464,241536","6597,061563","1132,820027",E-commerce,Galaxy S20 FE,Samsung
NT000419,,08/06/2022,1,"4639,153693","5712,290423","1073,13673",E-commerce,Galaxy S20 FE,Samsung
NT000420,,14/05/2022,1,"5583,778668","6440,557192","856,7785241",E-commerce,Galaxy S20 FE,Samsung
NT000421,,22/04/2022,1,"4981,255234","5765,335085","784,0798502",E-commerce,Galaxy S20 FE,Samsung
NT000422,,29/09/2022,1,"4702,565408","5496,743102","794,1776946",E-commerce,Galaxy S20 FE,Samsung
NT000423,,25/04/2022,1,"2988,987027","3571,152771","582,1657438",E-commerce,Galaxy S20 FE,Samsung
NT000424,,09/08/2022,1,"4585,237143","6002,352627","1417,115484",E-commerce,Galaxy S20 FE,Samsung
NT000425,,25/08/2022,1,"4608,128968","6039,138328","1431,009361",E-commerce,Galaxy S20 FE,Samsung
NT000426,,28/04/2022,1,"5767,362938","7417,148903","1649,785965",E-commerce,Galaxy S20 FE,Samsung
NT000427,,21/03/2022,1,"3386,138945","4426,819671","1040,680726",E-commerce,Galaxy S20 FE,Samsung
NT000428,,22/04/2022,1,"6086,181547","6870,532172","784,3506245",E-commerce,Galaxy S20 FE,Samsung
NT000429,,29/10/2022,1,"3397,910599","3884,99487","487,0842707",E-commerce,Galaxy S20 FE,Samsung
NT000430,,09/11/2022,1,"3766,753905","4185,99003","419,2361251",E-commerce,Galaxy S20 FE,Samsung
NT000431,,05/02/2022,1,"2469,698227","3112,04602","642,347793",E-commerce,Galaxy S20 FE,Samsung
NT000432,,12/05/2022,1,"3889,291214","4672,040173","782,7489595",E-commerce,Galaxy S20 FE,Samsung
NT000433,,28/05/2022,1,"3786,459289","4641,513545","855,0542563",E-commerce,Galaxy S20 FE,Samsung
NT000434,,05/11/2022,1,"3052,95367","4242,718841","1189,76517",E-commerce,Galaxy S20 FE,Samsung
NT000435,,30/07/2022,1,"4342,8345","5974,409458","1631,574958",E-commerce,Galaxy S20 FE,Samsung
NT000436,,21/03/2022,1,"6035,37666","8145,275144","2109,898484",E-commerce,Galaxy S20 FE,Samsung
NT000437,,21/07/2022,1,"6104,253913","7617,048827","1512,794914",E-commerce,Galaxy S20 FE,Samsung
NT000438,,17/05/2022,1,"4455,335218","5614,194356","1158,859138",E-commerce,Galaxy S20 FE,Samsung
NT000439,,12/07/2022,1,"3256,233036","4171,738047","915,5050108",E-commerce,Galaxy S20 FE,Samsung
NT000440,,27/08/2022,1,"4601,443827","6255,426627","1653,9828",E-commerce,Galaxy S20 FE,Samsung
NT000441,,13/09/2022,1,"4325,925614","5891,951158","1566,025544",E-commerce,Galaxy S20 FE,Samsung
NT000442,,10/09/2022,1,"4090,442365","4499,773619","409,3312544",E-commerce,Galaxy S20 FE,Samsung
NT000443,,13/10/2022,1,"2994,442709","3269,146769","274,7040603",E-commerce,Galaxy S20 FE,Samsung
NT000444,,01/09/2022,1,"4566,717351","5416,825875","850,1085238",E-commerce,Galaxy S20 FE,Samsung
NT000445,,04/09/2022,1,"4143,154609","5694,744009","1551,5894",E-commerce,Galaxy S20 FE,Samsung
NT000446,,31/07/2022,1,"5489,208565","7445,527964","1956,319399",E-commerce,Galaxy S20 FE,Samsung
NT000447,,29/03/2022,1,"4955,630917","5770,615501","814,9845845",E-commerce,Galaxy S20 FE,Samsung
NT000448,,22/02/2022,1,"3535,776035","4313,483926","777,7078912",E-commerce,Galaxy S20 FE,Samsung
NT000449,,29/03/2022,1,"5301,366963","7223,494112","1922,127149",E-commerce,Galaxy S20 FE,Samsung
NT000450,,08/04/2022,1,"2821,538459","3881,50835","1059,969891",E-commerce,Galaxy S20 FE,Samsung
NT000451,,09/08/2022,1,"3113,300162","3567,334454","454,0342923",E-commerce,Galaxy S20 FE,Samsung
NT000452,,11/04/2022,1,"2641,953818","3207,335068","565,38125",E-commerce,Galaxy S20 FE,Samsung
NT000453,,05/12/2022,1,"4640,513233","6003,782661","1363,269428",E-commerce,Galaxy S20 FE,Samsung
NT000454,,30/04/2022,1,"2880,373057","3581,447968","701,0749115",E-commerce,Galaxy S20 FE,Samsung
NT000455,,12/06/2022,1,"2398,241648","3321,558922","923,3172741",E-commerce,Galaxy S20 FE,Samsung
NT000456,,17/08/2022,1,"3464,844479","4038,914222","574,0697435",E-commerce,Galaxy S20 FE,Samsung
NT000457,,08/05/2022,1,"2887,915328","3688,587688","800,6723599",E-commerce,Galaxy S20 FE,Samsung
NT000458,,12/09/2022,1,"2958,041486","3945,966277","987,9247904",E-commerce,Galaxy S20 FE,Samsung
NT000459,,02/03/2022,1,"4231,5462","4685,926746","454,3805462",E-commerce,Galaxy S20 FE,Samsung
NT000460,,06/02/2022,1,"4331,344323","5614,871742","1283,527419",E-commerce,Galaxy S20 FE,Samsung
NT000461,,28/10/2022,1,"2479,514342","3109,975862","630,4615209",E-commerce,Galaxy S20 FE,Samsung
NT000462,,21/04/2022,1,"5481,761119","6365,225949","883,4648301",E-commerce,Galaxy S20 FE,Samsung
NT000463,,26/06/2022,1,"5169,564715","6251,282305","1081,71759",E-commerce,Galaxy S20 FE,Samsung
NT000464,,10/01/2022,1,"5914,373002","6756,235272","841,8622705",E-commerce,Galaxy S20 FE,Samsung
NT000465,,13/04/2022,1,"2703,239069","3152,542305","449,3032361",E-commerce,Galaxy S20 FE,Samsung
NT000466,,14/05/2022,1,"3424,364968","3865,125499","440,7605307",E-commerce,Galaxy S20 FE,Samsung
NT000467,,15/11/2022,1,"4183,690306","4957,695637","774,0053308",E-commerce,Galaxy S20 FE,Samsung
NT000468,,08/10/2022,1,"3371,877917","4137,51559","765,6376731",E-commerce,Galaxy S20 FE,Samsung
NT000469,,19/04/2022,1,"4937,373137","5529,154641","591,7815036",E-commerce,Galaxy S20 FE,Samsung
NT000470,,11/06/2022,1,"5140,052339","7102,480335","1962,427996",E-commerce,Galaxy S20 FE,Samsung
NT000471,,19/04/2022,1,"5343,528746","6887,771689","1544,242943",E-commerce,Galaxy S20 FE,Samsung
NT000472,,16/10/2022,1,"5293,093847","5855,482683","562,3888366",E-commerce,Galaxy S20 FE,Samsung
NT000473,,28/03/2022,1,"5859,283848","6412,39995","553,1161023",E-commerce,Galaxy S20 FE,Samsung
NT000474,,02/01/2022,1,"2625,02452","3493,996989","868,9724699",E-commerce,Galaxy S20 FE,Samsung
NT000475,,11/05/2022,1,"4376,853811","5976,135777","1599,281966",E-commerce,Galaxy S20 FE,Samsung
NT000476,,12/04/2022,1,"3784,390647","5166,481456","1382,09081",E-commerce,Galaxy S20 FE,Samsung
NT000477,,13/06/2022,1,"4853,922823",0,"1790,548136",E-commerce,Galaxy S20 FE,Samsung
NT000478,,24/05/2022,1,"3613,50068","4323,616861","710,1161812",E-commerce,Galaxy S20 FE,Samsung
NT000479,,24/05/2022,1,"3000,236934","4129,086615","1128,849681",E-commerce,Galaxy S20 FE,Samsung
NT000480,,07/01/2022,1,"3841,994012","4978,3917","1136,397688",E-commerce,Galaxy S20 FE,Samsung
NT000481,,20/07/2022,1,"5190,269775","5763,292689","573,0229144",E-commerce,Galaxy S20 FE,Samsung
NT000482,,16/01/2022,1,"5003,771139","5512,941188","509,1700496",E-commerce,Galaxy S20 FE,Samsung
NT000483,,08/09/2022,1,"2304,982162","2671,543815","366,5616526",E-commerce,Galaxy S20 FE,Samsung
NT000484,,03/02/2022,1,"4913,717316","6085,789827","1172,072512",E-commerce,Galaxy S20 FE,Samsung
NT000485,,10/06/2022,1,"5697,881018","7339,928496","1642,047478",E-commerce,Galaxy S20 FE,Samsung
NT000486,,07/06/2022,1,"5407,644923","6881,299198","1473,654275",E-commerce,Galaxy S20 FE,Samsung
NT000487,,18/08/2022,1,"3122,941585","3421,200198","298,2586124",E-commerce,Galaxy S20 FE,Samsung
NT000488,,22/10/2022,1,"4451,833312","5822,697304","1370,863992",E-commerce,Galaxy S20 FE,Samsung
NT000489,,24/07/2022,1,"4873,498888","6422,247335","1548,748447",E-commerce,Galaxy S20 FE,Samsung
NT000490,,10/09/2022,1,"4366,908573","5472,470773","1105,562201",E-commerce,Galaxy S20 FE,Samsung
NT000491,,03/06/2022,1,"2878,793399","3757,117518","878,3241187",E-commerce,Galaxy S20 FE,Samsung
NT000492,,10/08/2022,1,"4942,98525","6795,509017","1852,523767",E-commerce,Galaxy S20 FE,Samsung
NT000493,,01/10/2022,1,"6150,870111","7653,920664","1503,050553",E-commerce,Galaxy S20 FE,Samsung
NT000494,,08/04/2022,1,"2710,975865","3763,412323","1052,436458",E-commerce,Galaxy S20 FE,Samsung
NT000495,,02/02/2022,1,"6016,281069","7362,049509","1345,76844",E-commerce,Galaxy S20 FE,Samsung
NT000496,,29/05/2022,1,"6188,348477","8201,689736","2013,341258",E-commerce,Galaxy S20 FE,Samsung
NT000497,,08/10/2022,1,"2734,187687","3570,705716","836,5180287",E-commerce,Galaxy S20 FE,Samsung
NT000498,,11/10/2022,1,"5556,955028","6444,911212","887,9561834",E-commerce,Galaxy S20 FE,Samsung
NT000499,,22/04/2022,1,"4678,71166","6459,697134","1780,985474",E-commerce,Galaxy S20 FE,Samsung
NT000500,,09/03/2022,1,"4702,722548","6433,363957","1730,64141",E-commerce,Galaxy S20 FE,Samsung
NT000501,,25/02/2022,1,"4165,55598","4560,337963","394,7819821",E-commerce,Galaxy S20 FE,Samsung
NT000502,,13/07/2022,1,"2608,936789","2988,648167","379,7113778",E-commerce,Galaxy S20 FE,Samsung
NT000503,,15/04/2022,1,"4817,901148","5744,919457","927,0183088",E-commerce,Galaxy S20 FE,Samsung
NT000504,,14/03/2022,1,"4488,102991","5778,843752","1290,740761",E-commerce,Galaxy S20 FE,Samsung
NT000505,,04/08/2022,1,"2961,271326","3933,429817","972,1584907",E-commerce,Galaxy S20 FE,Samsung
NT000506,,18/10/2022,1,"6222,877793","8180,169112","1957,291319",E-commerce,Galaxy S20 FE,Samsung
NT000507,,03/10/2022,1,"6105,940418","7437,435545","1331,495127",E-commerce,Galaxy S20 FE,Samsung
NT000508,,10/09/2022,1,"3442,201951","4560,532769","1118,330819",E-commerce,Galaxy S20 FE,Samsung
NT000509,,02/05/2022,1,"4001,207947","4892,846424","891,6384768",E-commerce,Galaxy S20 FE,Samsung
NT000510,,21/09/2022,1,"3622,603893","4691,712902","1069,109009",E-commerce,Galaxy S20 FE,Samsung
NT000511,,17/09/2022,1,"3008,894165","4159,361818","1150,467653",E-commerce,Galaxy S20 FE,Samsung
NT000512,,25/03/2022,1,"3087,672817","3718,775846","631,1030285",E-commerce,Galaxy S20 FE,Samsung
NT000513,,04/06/2022,1,"3196,554477","4044,741787","848,1873094",E-commerce,Galaxy S20 FE,Samsung
NT000514,,21/01/2022,1,"5769,320752","6942,767692","1173,44694",E-commerce,Galaxy S20 FE,Samsung
NT000515,,23/08/2022,1,"4312,93994","5392,989875","1080,049935",E-commerce,Galaxy S20 FE,Samsung
NT000516,,01/11/2022,1,"3272,286166","3775,179657","502,8934903",E-commerce,Galaxy S20 FE,Samsung
NT000517,,15/09/2022,1,"2691,679202","3055,785339","364,1061375",E-commerce,Galaxy S20 FE,Samsung
NT000518,,01/11/2022,1,"4421,402469","5984,560323","1563,157854",E-commerce,Galaxy S20 FE,Samsung
NT000519,,23/05/2022,1,"5849,359927","7359,436288","1510,076361",E-commerce,Galaxy S20 FE,Samsung
NT000520,,02/12/2022,1,"3412,644109","4587,245646","1174,601537",E-commerce,Galaxy S20 FE,Samsung
NT000521,,25/10/2022,1,"4484,58615","5556,111103","1071,524953",E-commerce,Galaxy S20 FE,Samsung
NT000522,,07/07/2022,1,"2835,453124","3889,299889","1053,846765",E-commerce,Galaxy S20 FE,Samsung
NT000523,,13/04/2022,1,"3242,855838","4439,508593","1196,652755",E-commerce,Galaxy S20 FE,Samsung
NT000524,,25/09/2022,1,"3731,93347","4156,17305","424,2395797",E-commerce,Galaxy S20 FE,Samsung
NT000525,,08/03/2022,1,"3901,485446","4461,483561","559,9981145",E-commerce,Galaxy S20 FE,Samsung
NT000526,,26/02/2022,1,"2600,548462","2893,491708","292,943246",E-commerce,Galaxy S20 FE,Samsung
NT000527,,26/07/2022,1,"4859,157756","6165,76363","1306,605874",E-commerce,Galaxy S20 FE,Samsung
NT000528,,24/05/2022,1,"5200,223897","5725,558738","525,3348412",E-commerce,Galaxy S20 FE,Samsung
NT000529,,21/03/2022,1,"5241,74486","6478,202693","1236,457833",E-commerce,Galaxy S20 FE,Samsung
NT000530,,26/01/2022,1,"2225,853068","2769,1059","543,252832",E-commerce,Galaxy S20 FE,Samsung
NT000531,,04/04/2022,1,"5564,316249","7631,603985","2067,287736",E-commerce,Galaxy S20 FE,Samsung
NT000532,,11/08/2022,1,"3953,054869","5025,270402","1072,215534",E-commerce,Galaxy S20 FE,Samsung
NT000533,,21/10/2022,1,"4908,704608","5530,7242","622,0195924",E-commerce,Galaxy S20 FE,Samsung
NT000534,,13/04/2022,1,"5405,989034","7385,659592","1979,670557",E-commerce,Galaxy S20 FE,Samsung
NT000535,,27/11/2022,1,"5803,002292","7151,070663","1348,06837",E-commerce,Galaxy S20 FE,Samsung
NT000536,,31/10/2022,1,"2890,317476","3597,564031","707,2465555",E-commerce,Galaxy S20 FE,Samsung
NT000537,,12/09/2022,1,"3611,418137","4227,271275","615,8531378",E-commerce,Galaxy S20 FE,Samsung
NT000538,,24/04/2022,1,"3561,187506","4354,294801","793,1072948",E-commerce,Galaxy S20 FE,Samsung
NT000539,,16/08/2022,1,"3967,510005","4537,364505","569,8544995",E-commerce,Galaxy S20 FE,Samsung
NT000540,,10/10/2022,1,"6093,553505","7432,175936","1338,62243",E-commerce,Galaxy S20 FE,Samsung
NT000541,,08/06/2022,1,"5493,907009","6325,300683","831,3936735",E-commerce,Galaxy S20 FE,Samsung
NT000542,,05/09/2022,1,"5825,659199","7182,357346","1356,698147",E-commerce,Galaxy S20 FE,Samsung
NT000543,,13/08/2022,1,"3155,731321","3992,416158","836,6848377",E-commerce,Galaxy S20 FE,Samsung
NT000544,,03/11/2022,1,"3166,909082","3932,775831","765,8667489",E-commerce,Galaxy S20 FE,Samsung
NT000545,,22/06/2022,1,"4945,947123","5973,649952","1027,702829",E-commerce,Galaxy S20 FE,Samsung
NT000546,,02/05/2022,1,"3784,62741","4352,519072","567,8916624",E-commerce,Galaxy S20 FE,Samsung
NT000547,,26/11/2022,1,"5712,110077","7457,697066","1745,586988",E-commerce,Galaxy S20 FE,Samsung
NT000548,,06/05/2022,1,"4402,847972","4829,607095","426,759123",E-commerce,Galaxy S20 FE,Samsung
NT000549,,14/04/2022,1,"5554,020546","7468,266666","1914,24612",E-commerce,Galaxy S20 FE,Samsung
NT000550,,04/09/2022,1,"3135,266734","4040,128286","904,8615521",E-commerce,Galaxy S20 FE,Samsung
NT000551,,06/09/2022,1,"3546,145864","4107,593978","561,4481136",E-commerce,Galaxy S20 FE,Samsung
NT000552,,30/06/2022,1,"4303,043057","5204,159865","901,116808",E-commerce,Galaxy S20 FE,Samsung
NT000553,,13/09/2022,1,"5783,07217","6772,538076","989,4659059",E-commerce,Galaxy S20 FE,Samsung
NT000554,,09/08/2022,1,"3629,42674","4865,274763","1235,848023",E-commerce,Galaxy S20 FE,Samsung
NT000555,,23/06/2022,1,"2240,896188","2669,768716","428,8725281",E-commerce,Galaxy S20 FE,Samsung
NT000556,,14/05/2022,1,"3142,78435","4366,203917","1223,419567",E-commerce,Galaxy S20 FE,Samsung
NT000557,,06/04/2022,1,"4984,095485","6288,559223","1304,463738",E-commerce,Galaxy S20 FE,Samsung
NT000558,,19/06/2022,1,"3164,870622","3993,24582","828,3751979",E-commerce,Galaxy S20 FE,Samsung
NT000559,,09/06/2022,1,"2920,17253","3764,046831","843,8743011",E-commerce,Galaxy S20 FE,Samsung
NT000560,,12/05/2022,1,"2906,027373","3752,039675","846,0123025",E-commerce,Galaxy S20 FE,Samsung
NT000561,,31/05/2022,1,"3721,366044","4534,53928","813,173236",E-commerce,Galaxy S20 FE,Samsung
NT000562,,22/06/2022,1,"3390,21188","4261,558873","871,3469928",E-commerce,Galaxy S20 FE,Samsung
NT000563,,14/10/2022,1,"3483,64783","4214,405865","730,758035",E-commerce,Galaxy S20 FE,Samsung
NT000564,,27/03/2022,1,"3486,96481","4187,310116","700,3453054",E-commerce,Galaxy S20 FE,Samsung
NT000565,,04/12/2022,1,"5151,550675","5871,254776","719,7041015",E-commerce,Galaxy S20 FE,Samsung
NT000566,,15/02/2022,1,"3627,001912","4713,822725","1086,820813",E-commerce,Galaxy S20 FE,Samsung
NT000567,,19/05/2022,1,"2851,527578","3577,692664","726,1650868",E-commerce,Galaxy S20 FE,Samsung
NT000568,,02/04/2022,1,"6012,134314","7364,814417","1352,680103",E-commerce,Galaxy S20 FE,Samsung
NT000569,,26/04/2022,1,"5344,288886","6076,812854","732,5239677",E-commerce,Galaxy S20 FE,Samsung
NT000570,,14/09/2022,1,"5526,297497","6067,280243","540,9827461",E-commerce,Galaxy S20 FE,Samsung
NT000571,,29/10/2022,1,"3533,197348","4708,604672","1175,407324",E-commerce,Galaxy S20 FE,Samsung
NT000572,,07/05/2022,1,"2632,164419","3450,923687","818,7592682",E-commerce,Galaxy S20 FE,Samsung
NT000573,,13/08/2022,1,"6074,329828","8247,964082","2173,634253",E-commerce,Galaxy S20 FE,Samsung
NT000574,,14/09/2022,1,"5888,361411","7976,493737","2088,132326",E-commerce,Galaxy S20 FE,Samsung
